URN,EstablishmentName,SchoolCapacity,Postcode,Easting,Northing,,,,,,,,,,,,,,,
118879,Thamesview School,910,DA12 4LF,566808,172052,,,,,,,,,,,,,,,
100752,Bonus Pastor Catholic College,800,BR1 5PZ,539024,171621,,,,,,,,,,,,,,,
102673,Ricards Lodge High School,1200,SW19 7HB,524833,171489,,,,,,,,,,,,,,,
100638,Bishop Thomas Grant Catholic Secondary School,1200,SW16 2HY,530893,171230,,,,,,,,,,,,,,,
100743,Sedgehill School,1711,SE6 3QW,537552,171151,,,,,,,,,,,,,,,
100624,Norwood School,900,SE19 3NY,532224,171065,,,,,,,,,,,,,,,
131280,Virgo Fidelis Convent Senior School,819,SE19 1RS,532588,170889,,,,,,,,,,,,,,,
102681,Wimbledon College,1249,SW19 4NS,523764,170414,,,,,,,,,,,,,,,
102683,Ursuline High School Wimbledon,1386,SW20 8HA,523684,169946,,,,,,,,,,,,,,,
110060,The Emmbrook School,1219,RG41 1JP,479943,169811,,,,,,,,,,,,,,,
110069,Garth Hill College,1550,RG42 2AD,487225,169706,,,,,,,,,,,,,,,
125311,St Paul's Catholic College,1067,TW16 6JE,510358,169575,,,,,,,,,,,,,,,
102679,Rutlish School,1491,SW20 9AD,524743,169223,,,,,,,,,,,,,,,
109331,St Bernadette Catholic Secondary School,750,BS14 9LS,360983,168680,,,,,,,,,,,,,,,
102674,Raynes Park High School,1440,SW20 0JL,522579,168610,,,,,,,,,,,,,,,
110071,Easthampstead Park Community School,1400,RG12 8FS,484780,167311,,,,,,,,,,,,,,,
118908,St John Fisher Catholic Comprehensive School,1185,ME4 6SG,575287,167305,,,,,,,,,,,,,,,
110048,The Willink School,995,RG7 3XJ,464767,166788,,,,,,,,,,,,,,,
109328,St Mark's CofE School,513,BA1 6ND,375688,166711,,,,,,,,,,,,,,,
101814,St Mary's Catholic High School,1115,CR9 2EE,532461,166335,,,,,,,,,,,,,,,
101823,Coloma Convent Girls' School,1057,CR9 5AS,535681,165164,,,,,,,,,,,,,,,
101676,St Olave's and St Saviour's Grammar School,838,BR6 9SH,546558,165140,,,,,,,,,,,,,,,
101811,Archbishop Tenison's CofE High School,800,CR0 5JQ,533615,165122,,,,,,,,,,,,,,,
103013,St Philomena's Catholic High School for Girls,1535,SM5 3PS,527515,164392,,,,,,,,,,,,,,,
102599,Chessington School,750,KT9 2JS,517780,163323,,,,,,,,,,,,,,,
116422,The Hurst Community College,1075,RG26 5NL,457615,162391,,,,,,,,,,,,,,,
103009,The John Fisher School,1195,CR8 3YP,530067,162365,,,,,,,,,,,,,,,
101821,Thomas More Catholic School,850,CR8 2XP,531024,162230,,,,,,,,,,,,,,,
110068,Sandhurst School,1136,GU47 0SD,484947,162023,,,,,,,,,,,,,,,
109329,Saint Gregory's Catholic College,951,BA2 8PA,373516,161719,,,,,,,,,,,,,,,
116430,The Clere School,725,RG20 9HP,447386,161364,,,,,,,,,,,,,,,
116433,Yateley School,1462,GU46 6NW,481123,160528,,,,,,,,,,,,,,,
116442,Frogmore Community College,939,GU46 6AG,482956,160182,,,,,,,,,,,,,,,
118898,The Archbishop's School,867,CT2 7AP,614417,159483,,,,,,,,,,,,,,,
118882,Aylesford School,1044,ME20 7JU,571882,158307,,,,,,,,,,,,,,,
116447,Fernhill School,945,GU14 9BY,485850,158086,,,,,,,,,,,,,,,
125314,The Winston Churchill School A Specialist Sports College,1500,GU21 8TL,497577,158022,,,,,,,,,,,,,,,
118897,The Malling School,1021,ME19 6DH,569778,157407,,,,,,,,,,,,,,,
125275,St Andrew's Catholic School,819,KT22 7JP,517494,157243,,,,,,,,,,,,,,,
118836,Maidstone Grammar School for Girls,1240,ME16 0SF,575292,156397,,,,,,,,,,,,,,,
116446,Cove School,1001,GU14 9RN,485148,156379,,,,,,,,,,,,,,,
118840,Simon Langton Girls' Grammar School,1105,CT1 3EW,616129,156292,,,,,,,,,,,,,,,
118884,Simon Langton Grammar School for Boys,947,CT4 7AS,615323,155825,,,,,,,,,,,,,,,
118835,Maidstone Grammar School,1314,ME15 7BT,576678,154844,,,,,,,,,,,,,,,
116436,Calthorpe Park School,1420,GU51 5JA,479448,153921,,,,,,,,,,,,,,,
116448,The Wavell School,1013,GU14 6BH,486924,153318,,,,,,,,,,,,,,,
116440,The Vyne Community School,750,RG21 5PB,463638,153151,,,,,,,,,,,,,,,
116412,Court Moor School,1100,GU52 7RY,480620,153043,,,,,,,,,,,,,,,
125278,St Bede's School,1710,RH1 2LQ,527487,151689,,,,,,,,,,,,,,,
116478,Bishop Challoner Catholic Secondary School,900,RG22 6SR,461306,151187,,,,,,,,,,,,,,,
116432,Cranbourne,1287,RG21 3NP,462911,151085,,,,,,,,,,,,,,,
126510,Matravers School,1174,BA13 3QH,386908,150891,,,,,,,,,,,,,,,
116427,Aldworth School,1000,RG22 6HA,461850,150880,,,,,,,,,,,,,,,
116441,Brighton Hill Community School,1259,RG22 4HS,461912,150149,,,,,,,,,,,,,,,
125271,Ash Manor School,1050,GU12 6QH,488854,149824,,,,,,,,,,,,,,,
123862,Frome Community College,1497,BA11 2HQ,378326,149364,,,,,,,,,,,,,,,
125315,All Hallows Catholic School,1453,GU9 9HF,485617,149105,,,,,,,,,,,,,,,
125281,The Priory CofE Voluntary Aided School,1033,RH4 3DG,515892,148846,,,,,,,,,,,,,,,
118903,Hugh Christie School,1226,TN10 4PU,559451,148561,,,,,,,,,,,,,,,
116502,Testbourne Community School,914,RG28 7JF,446523,147577,,,,,,,,,,,,,,,
116431,Harrow Way Community School,900,SP10 3RH,434923,146493,,,,,,,,,,,,,,,
118843,The Judd School,1261,TN9 2PN,558333,145666,,,,,,,,,,,,,,,
125249,Broadwater School,600,GU7 3BW,498373,145592,,,,,,,,,,,,,,,
116405,John Hanson Community School,980,SP10 3PB,434755,145204,,,,,,,,,,,,,,,
125273,Oakwood School,1500,RH6 9AE,529037,143173,,,,,,,,,,,,,,,
118806,Dover Grammar School for Girls,885,CT16 2PZ,631484,142361,,,,,,,,,,,,,,,
118832,The North School,1043,TN24 8AL,601952,142258,,,,,,,,,,,,,,,
126458,The Stonehenge School,820,SP4 7PW,416090,141740,,,,,,,,,,,,,,,
118931,Dover Grammar School for Boys,800,CT17 0DQ,630305,141711,,,,,,,,,,,,,,,
118790,Tunbridge Wells Grammar School for Boys,1264,TN4 9XB,558237,141498,,,,,,,,,,,,,,,
118789,Tunbridge Wells Girls' Grammar School,1020,TN4 9UJ,558061,140816,,,,,,,,,,,,,,,
125259,Glebelands School,900,GU6 7AN,505866,139356,,,,,,,,,,,,,,,
126088,Imberhorne School,1688,RH19 1QY,537607,139072,,,,,,,,,,,,,,,
126089,Sackville School,1642,RH19 3TY,540228,138069,,,,,,,,,,,,,,,
126071,Ifield Community College,1121,RH11 0DB,525222,137231,,,,,,,,,,,,,,,
123878,Robert Blake Science College,820,TA6 6AW,329822,136153,,,,,,,,,,,,,,,
126095,"St Wilfrid's Catholic Comprehensive School, Crawley",923,RH11 8PG,525810,136066,,,,,,,,,,,,,,,
126098,"Holy Trinity CofE Secondary School, Crawley",1308,RH11 8JE,525439,135553,,,,,,,,,,,,,,,
116426,Test Valley School,780,SO20 6HA,434933,135019,,,,,,,,,,,,,,,
114591,Uplands Community College,1000,TN5 6AZ,564091,131606,,,,,,,,,,,,,,,
116438,Henry Beaufort School,1100,SO22 6JJ,447035,131511,,,,,,,,,,,,,,,
126473,St Joseph's Catholic School,625,SP1 1QY,416173,131347,,,,,,,,,,,,,,,
126064,Tanbridge House School,1337,RH12 1SR,515640,130782,,,,,,,,,,,,,,,
126066,Millais School,1500,RH13 5HR,518708,130746,,,,,,,,,,,,,,,
126065,The Forest School,1073,RH13 5NT,518760,130273,,,,,,,,,,,,,,,
116468,Kings' School,1656,SO22 5PN,445895,129033,,,,,,,,,,,,,,,
123883,Heathfield Community School,1274,TA2 8PD,325577,126720,,,,,,,,,,,,,,,
113882,Gillingham School,1850,SP8 4QP,381291,126572,,,,,,,,,,,,,,,
113512,South Molton Community College,750,EX36 4LA,271441,125293,,,,,,,,,,,,,,,
126068,"Weald School, The",1640,RH14 9RY,508521,125290,,,,,,,,,,,,,,,
126085,Oathall Community College,1350,RH16 2AQ,533941,124728,,,,,,,,,,,,,,,
114588,Robertsbridge Community College,725,TN32 5EA,572903,123626,,,,,,,,,,,,,,,
114590,Uckfield  College,1696,TN22 3DJ,547692,121556,,,,,,,,,,,,,,,
114587,Heathfield Community College,1500,TN21 8RJ,560060,121082,,,,,,,,,,,,,,,
126101,St Paul's Catholic College,1050,RH15 8GA,529682,120172,,,,,,,,,,,,,,,
116411,The Toynbee School,1050,SO53 2PL,444051,120097,,,,,,,,,,,,,,,
116445,Crestwood Community School,1500,SO50 4FZ,445273,119981,,,,,,,,,,,,,,,
114594,Chailey School,810,BN8 4PU,538730,117387,,,,,,,,,,,,,,,
116507,Saint George Catholic Voluntary Aided College Southampton,750,SO16 3DQ,443481,116479,,,,,,,,,,,,,,,
116469,Cantell School,1404,SO16 3GJ,442305,115975,,,,,,,,,,,,,,,
116424,Swanmore College,1350,SO32 2RB,457114,115933,,,,,,,,,,,,,,,
114584,Claverham Community College,1140,TN33 0HT,573511,115839,,,,,,,,,,,,,,,
126087,Downlands Community School,1100,BN6 8LP,530922,115188,,,,,,,,,,,,,,,
113875,Sturminster Newton High School,900,DT10 1DT,378725,115024,,,,,,,,,,,,,,,
123875,Swanmead Community School,348,TA19 0BL,336117,114186,,,,,,,,,,,,,,,
116450,Regents Park Community College,770,SO16 4GW,439331,113847,,,,,,,,,,,,,,,
116453,Redbridge Community School,1050,SO16 9RJ,437586,113818,,,,,,,,,,,,,,,
113853,Cranborne Middle School,420,BH21 5RP,405776,113561,,,,,,,,,,,,,,,
113548,Tiverton High School,1425,EX16 6SQ,295118,113431,,,,,,,,,,,,,,,
116437,Horndean Technology College,1590,PO8 9PQ,469810,113173,,,,,,,,,,,,,,,
126092,Steyning Grammar School,2455,BN44 3RX,517593,111759,,,,,,,,,,,,,,,
123893,Wadham School,788,TA18 7NT,344862,110172,,,,,,,,,,,,,,,
114598,Priory School,1160,BN7 2XN,541971,109666,,,,,,,,,,,,,,,
114608,Patcham High School,1050,BN1 8PB,530717,108617,,,,,,,,,,,,,,,
116413,The Hamble School,1152,SO31 4NE,447471,108416,,,,,,,,,,,,,,,
116473,Park Community School,900,PO9 4BU,470389,108308,,,,,,,,,,,,,,,
116428,Crookhorn College,958,PO7 5UD,468706,107839,,,,,,,,,,,,,,,
114612,St Richard's Catholic College,900,TN40 1SE,575308,107789,,,,,,,,,,,,,,,
116419,Brookfield Community School,1745,SO31 7DU,450481,107615,,,,,,,,,,,,,,,
114579,Varndean School,1301,BN1 6NP,531232,107295,,,,,,,,,,,,,,,
116466,The Henry Cort Community College,1052,PO15 6PH,455017,107235,,,,,,,,,,,,,,,
116506,Purbrook Park School,848,PO7 5DS,467649,107195,,,,,,,,,,,,,,,
114580,Dorothy Stringer School,1650,BN1 6PZ,530794,107134,,,,,,,,,,,,,,,
116504,Applemore College,797,SO45 4RQ,440221,107007,,,,,,,,,,,,,,,
113888,The Blandford School,1557,DT11 7SQ,388144,106922,,,,,,,,,,,,,,,
113502,Cullompton Community College,751,EX15 1DX,302041,106710,,,,,,,,,,,,,,,
114606,Blatchington Mill School,1590,BN3 7BW,528137,106649,,,,,,,,,,,,,,,
116475,Warblington School,900,PO9 2RR,472653,106459,,,,,,,,,,,,,,,
126069,Bourne Community College,810,PO10 8PJ,476518,106288,,,,,,,,,,,,,,,
114607,Hove Park School and Sixth Form Centre,1664,BN3 7BN,528269,106172,,,,,,,,,,,,,,,
112045,Budehaven Community School,1325,EX23 8DQ,221536,105966,,,,,,,,,,,,,,,
114611,Cardinal Newman Catholic School,2262,BN3 6ND,529812,105778,,,,,,,,,,,,,,,
116418,Portchester Community School,860,PO16 9BD,461577,105150,,,,,,,,,,,,,,,
114581,Longhill High School,1200,BN2 7FR,536239,103942,,,,,,,,,,,,,,,
126094,St Andrew's CofE High School for Boys,885,BN14 8BG,515107,103787,,,,,,,,,,,,,,,
114592,Willingdon Community School,1000,BN20 9QX,557960,103728,,,,,,,,,,,,,,,
126081,The Angmering School,1451,BN16 4HH,506898,103538,,,,,,,,,,,,,,,
126093,"Davison Church of England High School for Girls, Worthing",1350,BN11 2JX,515903,103498,,,,,,,,,,,,,,,
131669,Causeway School,945,BN23 8EJ,561481,103397,,,,,,,,,,,,,,,
126096,Chatsmore Catholic High School,750,BN12 5AF,510442,103005,,,,,,,,,,,,,,,
116498,Crofton School,1080,PO14 2AT,456112,102881,,,,,,,,,,,,,,,
113861,West Moors Middle School,240,BH22 0DA,408909,102286,,,,,,,,,,,,,,,
113884,Beaminster School,760,DT8 3EP,347892,101937,,,,,,,,,,,,,,,
113854,Ferndown Upper School,1309,BH22 9EY,406976,100735,,,,,,,,,,,,,,,
113878,Ferndown Middle School,600,BH22 9UP,407165,100325,,,,,,,,,,,,,,,
116505,St Edmund's Catholic School,945,PO1 1RX,464522,100311,,,,,,,,,,,,,,,
126080,Felpham Community College,1418,PO22 8EL,494807,100150,,,,,,,,,,,,,,,
116423,The Hayling College,750,PO11 0NU,472335,100123,,,,,,,,,,,,,,,
113863,Lytchett Minster School,1600,BH16 6JD,395957,93504,,,,,,,,,,,,,,,
113893,"St Edward's Roman Catholic/Church of England School, Poole",1146,BH15 3HY,402913,93185,,,,,,,,,,,,,,,
113901,The Woodroffe School,1050,DT7 3LX,333129,92724,,,,,,,,,,,,,,,
113553,St Peter's Church of England Aided School,1283,EX2 5AP,295386,92055,,,,,,,,,,,,,,,
113907,Poole High School,1975,BH15 2BW,401240,91655,,,,,,,,,,,,,,,
113503,Sidmouth College,900,EX10 9LG,313012,89375,,,,,,,,,,,,,,,
113855,The Purbeck School,1650,BH20 4PF,391395,87012,,,,,,,,,,,,,,,
113551,St Cuthbert Mayne School,993,TQ1 4RN,291420,66062,,,,,,,,,,,,,,,
113526,The Spires College,1409,TQ1 3PE,291992,65076,,,,,,,,,,,,,,,
113520,King Edward VI Community College,1795,TQ9 5JX,279691,61152,,,,,,,,,,,,,,,
113533,Sir John Hunt Community Sports College,900,PL5 4AA,247758,59875,,,,,,,,,,,,,,,
113532,Plymouth High School for Girls,804,PL4 6HT,248215,55412,,,,,,,,,,,,,,,
112041,Torpoint Community College,1096,PL11 2NH,243237,55276,,,,,,,,,,,,,,,
112055,Richard Lander School,1350,TR3 6LT,178936,44586,,,,,,,,,,,,,,,
112054,Redruth School,1499,TR15 1TA,169165,42173,,,,,,,,,,,,,,,
112067,Humphry Davy School,864,TR18 2TG,147010,30978,,,,,,,,,,,,,,,
109669,Sandy Secondary School,1009,SG19 1BL,517109,250216,,,,,,,,,,,,,,,
116458,Bitterne Park School,1980,SO18 1BU,444409,114688,,,,,,,,,,,,,,,
133725,Jarrow School,820,NE32 5PR,432822,564310,,,,,,,,,,,,,,,
134989,Pendle Vale College,1050,BB9 8LF,387172,438597,,,,,,,,,,,,,,,
108058,Allerton Grange School,1443,LS17 6SF,431414,438404,,,,,,,,,,,,,,,
140569,St Bede's and St Joseph's Catholic College,1950,BD9 4BQ,414095,435459,,,,,,,,,,,,,,,
134996,Sir John Thursby Community College,1050,BB10 2AT,385744,434154,,,,,,,,,,,,,,,
134994,Shuttleworth College,1050,BB12 8ST,380376,433510,,,,,,,,,,,,,,,
135003,Unity College,1200,BB11 3DF,385489,431834,,,,,,,,,,,,,,,
135795,Kingsway Park High School,1230,OL16 4XA,390927,411938,,,,,,,,,,,,,,,
132834,Ormskirk School,1590,L39 2AT,342702,408115,,,,,,,,,,,,,,,
136432,Blessed John Henry Newman Roman Catholic College,1650,OL9 9QY,389991,404601,,,,,,,,,,,,,,,
133351,Harrop Fold School,900,M28 0SY,372922,403024,,,,,,,,,,,,,,,
135479,All Saints Catholic High School,1150,L33 8XF,341551,399114,,,,,,,,,,,,,,,
135122,Denton Community College,1350,M34 3NG,391993,396038,,,,,,,,,,,,,,,
135481,Saint Edmund Arrowsmith Catholic High School,1050,L35 2XG,347824,391590,,,,,,,,,,,,,,,
142285,The Telford Priory School,1200,TF2 7AB,369550,311782,,,,,,,,,,,,,,,
138869,Madani Boys School,300,LE5 5LL,461023,303753,,,,,,,,,,,,,,,
141682,Hinckley Academy and John Cleveland Sixth Form Centre,1860,LE10 1LE,443974,294523,,,,,,,,,,,,,,,
136091,The Phoenix Collegiate,2008,B71 2BX,400344,293414,,,,,,,,,,,,,,,
135035,The Bewdley School,1018,DY12 1BL,379285,274910,,,,,,,,,,,,,,,
136028,Dagenham Park CofE School,1470,RM10 9QH,549623,183932,,,,,,,,,,,,,,,
135762,Saint John Bosco College,1200,SW11 3DQ,527041,176668,,,,,,,,,,,,,,,
136010,Medina College,1650,PO30 2DX,450752,90461,,,,,,,,,,,,,,,
136012,Carisbrooke College,1350,PO30 5QU,448462,88795,,,,,,,,,,,,,,,
135552,Christ The King College,1700,PO30 5QT,448795,88506,,,,,,,,,,,,,,,
134283,Alder Community High School,750,SK14 5NJ,396031,393888,,,,,,,,,,,,,,,
142067,Holy Trinity Academy,900,TF2 9SQ,371837,309804,,,,,,,,,,,,,,,
132268,Kings International College,750,GU15 2PQ,487207,158916,,,,,,,,,,,,,,,
5502330S,West Calder High School,702,EH55 8BF,302449,663356,,,,,,,,,,,,,,,
5480434S,St Leonards School,0,KY16 9QJ,351252,716577,,,,,,,,,,,,,,,
5447232S,Beath High School,1118,KY4 9BH,315620,692019,,,,,,,,,,,,,,,
5447437S,Lochgelly High School,718,KY5 8LZ,318256,694686,,,,,,,,,,,,,,,
5102030S,Thurso High School,714,KW14 7DS,311108,967589,,,,,,,,,,,,,,,
5102138S,Wick High School,672,KW1 5LT,335929,950447,,,,,,,,,,,,,,,
1070630S,Newlands Junior College Limited,0,G43 2HS,257987,660771,,,,,,,,,,,,,,,
1070436S,The Aberdeen Green School,0,AB15 9LP,389238,802862,,,,,,,,,,,,,,,
1070339S,Eden Park Academy,0,KA18 3PU,268895,626891,,,,,,,,,,,,,,,
1070231S,Drumduan School (Steiner),0,IV36 2RD,304767,859295,,,,,,,,,,,,,,,
1070037S,Basil Paterson School Upper School S5 S6,0,EH2 4NA,324830,674043,,,,,,,,,,,,,,,
1070134S,Basil Paterson School Middle School S3 S4,0,EH3 6QE,325386,674388,,,,,,,,,,,,,,,
1004620S,North West Community Campus,334,DG2 9LU,295693,577313,,,,,,,,,,,,,,,
5110432S,Farr High School,86,KW14 7SS,270532,961922,,,,,,,,,,,,,,,
5109531S,Golspie High School,243,KW10 6RF,283379,900175,,,,,,,,,,,,,,,
5109434S,Dornoch Academy,183,IV25 3HR,278799,889984,,,,,,,,,,,,,,,
1003232S,Levenmouth Academy,1628,KY8 1HL,335786,699252,,,,,,,,,,,,,,,
1003062S,East Dunbartonshire Centre School,0,G66 1XQ,265282,673370,,,,,,,,,,,,,,,
1002732S,Cumbernauld Academy,825,G67 2UF,276966,674491,,,,,,,,,,,,,,,
1004522S,Kilmarnock Academy,1200,KA3 7DF,244334,638531,,,,,,,,,,,,,,,
1004166S,Lochside Academy,1012,AB12 3JG,394057,802219,,,,,,,,,,,,,,,
1003593S,Al Khalil College,0,G5 9SS,258677,663745,,,,,,,,,,,,,,,
5135931S,Lochaber High School,816,PH33 7ND,212357,775929,,,,,,,,,,,,,,,
5135834S,Mallaig High School,123,PH41 4RG,167414,796508,,,,,,,,,,,,,,,
5135532S,Kinlochleven High School,149,PH50 4QG,218516,762019,,,,,,,,,,,,,,,
5143837S,Charleston Academy,733,IV3 8ET,264806,844532,,,,,,,,,,,,,,,
5143934S,Culloden Academy,1026,IV2 7JZ,272457,846698,,,,,,,,,,,,,,,
5142636S,Inverness High School,501,IV3 5DZ,265932,845041,,,,,,,,,,,,,,,
5142539S,Glen Urquhart High School,203,IV63 6XA,250500,829139,,,,,,,,,,,,,,,
5142938S,Inverness Royal Academy,1144,IV2 6AD,266587,842023,,,,,,,,,,,,,,,
5142830S,Millburn Academy,1118,IV2 3QR,267642,845477,,,,,,,,,,,,,,,
5142431S,Kilchuimen Academy,52,PH32 4DL,237619,809053,,,,,,,,,,,,,,,
5120136S,Alness Academy,382,IV17 0UY,265884,869312,,,,,,,,,,,,,,,
5119634S,Invergordon Academy,339,IV18 0LD,270904,869074,,,,,,,,,,,,,,,
5119332S,Fortrose Academy,621,IV10 8TW,272921,856394,,,,,,,,,,,,,,,
5119936S,Ullapool High School,198,IV26 2UN,213122,894232,,,,,,,,,,,,,,,
5119839S,Tain Royal Academy,453,IV19 1PS,277869,881684,,,,,,,,,,,,,,,
5119138S,Dingwall Academy,1052,IV15 9LT,254732,859382,,,,,,,,,,,,,,,
5119030S,Gairloch High School,127,IV21 2BP,180274,877062,,,,,,,,,,,,,,,
5130239S,Ardnamurchan High School,114,PH36 4JA,181645,762146,,,,,,,,,,,,,,,
5128234S,Portree High School,495,IV51 9ET,147660,843632,,,,,,,,,,,,,,,
5123437S,Plockton High School,270,IV52 8TU,179452,833045,,,,,,,,,,,,,,,
5213231S,Banff Academy,808,AB45 1BY,368286,863713,,,,,,,,,,,,,,,
5210038S,Elgin High School,600,IV30 6UD,321121,861389,,,,,,,,,,,,,,,
5208939S,Speyside High School,408,AB38 9QU,326946,842954,,,,,,,,,,,,,,,
5222133S,Mintlaw Academy,795,AB42 5FN,399308,848265,,,,,,,,,,,,,,,
5221234S,Turriff Academy,665,AB53 4EE,372505,849693,,,,,,,,,,,,,,,
5220734S,Peterhead Academy,1109,AB42 1SY,412768,846515,,,,,,,,,,,,,,,
5219736S,Fraserburgh Academy,1121,AB43 9NA,399182,866438,,,,,,,,,,,,,,,
5153131S,Nairn Academy,645,IV12 4RD,287506,855694,,,,,,,,,,,,,,,
5153239S,Kinlochbervie High School,48,IV27 4RG,222980,956530,,,,,,,,,,,,,,,
5150132S,Grantown Grammar School,329,PH26 3HU,303844,828236,,,,,,,,,,,,,,,
5146038S,Kingussie High School,405,PH21 1ES,275854,800431,,,,,,,,,,,,,,,
5208831S,Keith Grammar School,382,AB55 5GS,343524,850937,,,,,,,,,,,,,,,
5208734S,Buckie High School,720,AB56 1QB,342247,865174,,,,,,,,,,,,,,,
5203139S,Lossiemouth High School,500,IV31 6JU,322872,870049,,,,,,,,,,,,,,,
5202736S,Elgin Academy,1024,IV30 4ND,320835,863410,,,,,,,,,,,,,,,
5203031S,Forres Academy,778,IV36 1FG,303780,858210,,,,,,,,,,,,,,,
5202930S,Milne's High School,392,IV32 7DJ,334355,858290,,,,,,,,,,,,,,,
5235839S,Cults Academy,1002,AB15 9TP,388584,803063,,,,,,,,,,,,,,,
5235634S,Bridge Of Don Academy,584,AB22 8RR,393384,810445,,,,,,,,,,,,,,,
5234034S,Bucksburn Academy,661,AB21 9DG,389063,809630,,,,,,,,,,,,,,,
5233038S,Kemnay Academy,873,AB51 5FW,373079,816838,,,,,,,,,,,,,,,
5232937S,Westhill Academy,747,AB32 6XZ,383018,807267,,,,,,,,,,,,,,,
5232333S,Meldrum Academy,983,AB51 0NT,380095,827447,,,,,,,,,,,,,,,
5246237S,Oldmachar Academy,774,AB22 8UR,392663,811379,,,,,,,,,,,,,,,
5243432S,Hazlehead Academy,872,AB15 8BE,389291,805944,,,,,,,,,,,,,,,
5243335S,Dyce Academy,502,AB21 7NF,389469,812786,,,,,,,,,,,,,,,
5244439S,Aberdeen Grammar School,1112,AB10 1HT,393083,806234,,,,,,,,,,,,,,,
5244234S,Northfield Academy,654,AB16 7AU,391213,807943,,,,,,,,,,,,,,,
5243238S,Harlaw Academy,892,AB10 1RG,392981,805736,,,,,,,,,,,,,,,
5231639S,Inverurie Academy,884,AB51 3PX,377316,821453,,,,,,,,,,,,,,,
5231132S,Ellon Academy,1079,AB41 8LF,396864,829834,,,,,,,,,,,,,,,
5230934S,Alford Academy,655,AB33 8TY,357401,815849,,,,,,,,,,,,,,,
5231434S,The Gordon Schools,688,AB54 4SE,352989,840299,,,,,,,,,,,,,,,
6103030S,Aith Junior High School,79,ZE2 9NB,434493,1155656,,,,,,,,,,,,,,,
6003834S,Stronsay Junior High School,12,KW17 2AE,365165,1026070,,,,,,,,,,,,,,,
6003532S,Stromness Academy,343,KW16 3JS,326218,1009865,,,,,,,,,,,,,,,
6003036S,Westray Junior High School,23,KW17 2DH,343678,1048484,,,,,,,,,,,,,,,
6003230S,Sanday Community School,24,KW17 2AY,366612,1040653,,,,,,,,,,,,,,,
6204139S,Sir E Scott School,94,HS3 3BG,115041,900203,,,,,,,,,,,,,,,
6203132S,Castlebay School,66,HS9 5XD,66013,798433,,,,,,,,,,,,,,,
6104134S,Whalsay School,45,ZE2 9AQ,454263,1162187,,,,,,,,,,,,,,,
6103731S,Mid Yell Junior High School,42,ZE2 9BN,451292,1190812,,,,,,,,,,,,,,,
6103839S,Sandwick Junior High School,132,ZE2 9HH,442348,1123791,,,,,,,,,,,,,,,
6103138S,Baltasound Junior High School,24,ZE2 9DY,460854,1208995,,,,,,,,,,,,,,,
6103634S,Anderson High School,918,ZE1 0GR,448000,1140876,,,,,,,,,,,,,,,
6103332S,Brae High School,140,ZE2 9QG,435777,1168238,,,,,,,,,,,,,,,
5941032S,St Joseph's College,720,DG1 4UU,297883,575477,,,,,,,,,,,,,,,
5939232S,Dumfries High School,772,DG1 1PX,298281,576725,,,,,,,,,,,,,,,
5939038S,Dumfries Academy,670,DG1 1DD,297220,576469,,,,,,,,,,,,,,,
5939739S,Wallace Hall Academy,540,DG3 5DS,288370,595655,,,,,,,,,,,,,,,
5939631S,Sanquhar Academy,260,DG4 6JN,277705,610391,,,,,,,,,,,,,,,
6002730S,Kirkwall Grammar School,802,KW15 1QN,345641,1010515,,,,,,,,,,,,,,,
5948630S,Lockerbie Academy,743,DG11 2AT,313461,582466,,,,,,,,,,,,,,,
5948738S,Moffat Academy,256,DG10 9QL,308874,604829,,,,,,,,,,,,,,,
5948533S,Langholm Academy,247,DG13 0BL,336040,584850,,,,,,,,,,,,,,,
5948339S,Annan Academy,838,DG12 6AP,319447,566304,,,,,,,,,,,,,,,
8210039S,St Matthew's Academy,1205,KA21 5NT,224617,642372,,,,,,,,,,,,,,,
